Player_ID,Player_Name,Team,Match_ID,Runs_Scored,Balls_Faced,Fours,Sixes,Wickets_Taken,Overs_Bowled,Maiden_Overs,Runs_Conceded,Catches,Runouts,Opposition,Venue,Match_Type,Date
5957,Alex Hernandez PhD,IND,101,40,35,11,3,2,2,0,88,3,1,NZ,Mumbai,ODI,2023-10-20
5958,Karen Hall,AUS,122,11,107,18,7,3,0,0,19,2,2,PAK,Lord's,Test,2023-12-24
5959,Christopher Smith,PAK,53,101,12,13,5,4,2,1,17,3,0,SA,Cape Town,Test,2023-09-01
5960,David Bell,NZ,866,76,87,7,3,4,1,0,99,1,1,PAK,Mumbai,ODI,2024-06-03
5961,Christina Beck,IND,22,54,108,19,1,1,1,1,10,1,0,NZ,Cape Town,Test,2023-10-29
5962,Carolyn Wilson,IND,860,116,34,16,5,0,0,1,44,1,2,IND,Cape Town,ODI,2024-03-17
5963,Vincent Donaldson MD,IND,433,13,76,12,5,0,7,1,43,2,1,PAK,Mumbai,ODI,2024-02-14
5964,Ethan Small,ENG,366,13,21,6,7,3,9,1,34,4,0,PAK,Lord's,T20,2023-09-10
5965,Ralph Huang,PAK,443,90,62,4,6,2,8,2,8,1,1,ENG,Sydney,T20,2024-03-06
5966,John Pierce,IND,135,93,82,19,9,2,1,1,78,2,2,SA,Sydney,Test,2024-03-03
5967,Matthew Barker,PAK,779,137,79,10,6,4,2,1,5,4,1,NZ,Karachi,Test,2024-04-05
5968,Jeffrey Rhodes,NZ,730,136,21,6,0,0,1,1,93,2,0,NZ,Karachi,ODI,2023-09-22
5969,Cheryl Webb,IND,424,83,35,6,0,1,3,0,83,3,1,ENG,Lord's,Test,2024-06-26
5970,Amy Duffy,IND,405,18,56,11,2,2,2,0,70,4,0,PAK,Lord's,ODI,2024-04-13
5971,Jennifer Frederick,PAK,202,55,37,19,6,0,2,1,10,2,1,IND,Mumbai,ODI,2024-06-18
5972,Robert Christensen,ENG,354,96,10,19,2,3,4,0,58,3,1,ENG,Karachi,ODI,2023-12-11
5973,Brooke Myers,SA,711,67,22,19,6,3,4,1,70,2,1,NZ,Mumbai,Test,2023-11-09
5974,Meghan Watson,NZ,573,11,3,11,5,4,8,2,85,2,0,IND,Karachi,ODI,2023-10-10
5975,Thomas Jimenez,PAK,20,128,85,14,3,2,1,0,9,3,1,PAK,Cape Town,Test,2024-02-20
5976,Bryan Wyatt,IND,236,48,58,9,1,3,0,2,25,4,2,SA,Cape Town,T20,2023-10-16
5977,Sarah Underwood,NZ,9,141,78,11,2,1,9,2,4,3,1,AUS,Cape Town,Test,2023-12-14
5978,Joseph Hart,SA,443,10,76,3,4,3,9,2,79,1,2,IND,Karachi,ODI,2024-08-05
5979,Travis Wall,NZ,664,147,34,12,4,3,7,1,82,0,2,SA,Sydney,ODI,2023-10-28
5980,Sonya Aguilar,AUS,57,66,56,7,2,2,9,0,32,3,2,PAK,Lord's,Test,2023-12-23
5981,Carolyn Bennett,PAK,336,106,19,4,8,3,1,1,92,4,1,SA,Karachi,Test,2024-07-24
5982,Patricia Smith,IND,366,64,57,14,6,2,4,2,97,1,0,IND,Sydney,Test,2024-01-14
5983,Melanie Carroll,ENG,328,24,89,10,9,2,5,0,59,0,1,AUS,Sydney,ODI,2023-12-09
5984,Melissa Collier,NZ,178,92,24,14,1,3,1,0,64,2,2,ENG,Mumbai,Test,2024-07-16
5985,Matthew Ford,IND,874,52,79,11,5,3,2,1,94,3,1,NZ,Karachi,ODI,2024-08-19
5986,Michael Gutierrez,IND,10,86,58,19,9,2,1,1,53,3,1,NZ,Cape Town,T20,2023-11-02
5987,Jason Jones,NZ,932,119,31,7,3,3,4,0,88,1,1,AUS,Lord's,Test,2023-10-20
5988,Emily Nelson,NZ,307,13,15,17,0,2,6,2,35,4,2,AUS,Lord's,Test,2023-09-16
5989,John Matthews,PAK,263,42,54,15,6,0,5,0,76,3,0,AUS,Sydney,ODI,2023-11-09
5990,John Cole,NZ,639,130,90,18,6,4,9,2,31,0,0,ENG,Cape Town,ODI,2023-12-09
5991,Mario Spencer,IND,326,44,118,17,6,4,3,0,2,0,0,AUS,Lord's,Test,2024-07-24
5992,Tristan Johnson,PAK,491,114,85,1,1,4,3,0,21,3,2,NZ,Mumbai,T20,2024-07-06
5993,Ashley Powers,ENG,228,91,43,19,9,0,8,0,4,0,1,NZ,Mumbai,T20,2024-05-18
5994,David Stevens,AUS,870,30,73,14,0,1,8,2,72,0,2,PAK,Sydney,Test,2023-11-24
5995,Mrs. Joanna Simpson,PAK,82,2,117,15,5,1,2,1,75,3,0,PAK,Sydney,Test,2024-08-03
5996,Steven Clark,NZ,281,2,23,1,2,2,5,0,9,4,1,NZ,Cape Town,Test,2024-05-08
5997,Jessica Cabrera,AUS,128,72,90,13,6,1,6,1,3,0,2,ENG,Cape Town,Test,2024-05-17
5998,Allison Horton,IND,742,62,25,16,8,0,5,2,47,3,1,NZ,Mumbai,Test,2023-12-22
5999,Jody Nelson,PAK,2,36,26,9,5,1,2,2,10,0,2,NZ,Lord's,ODI,2023-09-02
6000,John Whitehead,SA,125,67,42,11,2,3,3,0,4,4,1,NZ,Lord's,ODI,2024-06-26
6001,Laura Gibbs,IND,856,47,54,4,1,0,9,2,58,2,1,SA,Mumbai,ODI,2024-06-23
6002,Matthew Morrow,NZ,92,97,69,17,6,4,6,0,46,2,2,NZ,Sydney,Test,2023-10-09
6003,Robert Rich,PAK,963,84,65,15,8,2,7,0,53,4,1,SA,Cape Town,ODI,2024-07-16
6004,Emily Jackson,ENG,375,149,104,15,9,3,4,1,57,0,1,PAK,Cape Town,ODI,2024-06-16
6005,Ana Murphy DVM,ENG,560,42,5,1,2,4,4,1,9,2,0,SA,Lord's,ODI,2023-09-04
6006,Mike Walters,ENG,769,69,14,10,0,0,7,2,91,0,0,NZ,Cape Town,ODI,2024-04-23
6007,Laura Wolfe,IND,26,46,17,7,3,1,2,1,89,2,1,PAK,Lord's,T20,2024-07-22
6008,Ruben Hicks,NZ,405,142,36,17,0,1,3,2,44,4,1,IND,Cape Town,Test,2023-11-05
6009,Anne Carlson,SA,846,11,16,13,9,4,9,0,42,2,1,IND,Mumbai,Test,2024-01-19
6010,Kathryn Graham,PAK,835,106,17,14,7,3,5,1,28,0,0,AUS,Karachi,ODI,2023-12-23
6011,Richard Anthony,PAK,198,17,64,9,9,1,0,0,63,4,1,ENG,Karachi,Test,2024-02-07
6012,Barbara Williams,ENG,546,123,19,0,8,0,9,1,49,3,0,NZ,Mumbai,Test,2024-07-26
6013,Helen Turner,SA,379,105,101,1,5,2,3,0,79,1,2,AUS,Karachi,Test,2024-05-04
6014,Paul Miller,IND,434,25,105,17,3,2,2,0,54,4,0,IND,Karachi,Test,2024-02-11
6015,Adam Pham,SA,877,60,19,13,5,2,5,2,94,4,1,SA,Mumbai,Test,2024-08-26
6016,Scott Ashley,AUS,12,123,116,19,2,3,1,0,84,1,0,IND,Lord's,ODI,2023-11-06
6017,Billy Walsh,ENG,807,144,111,6,4,4,4,0,39,0,0,PAK,Sydney,ODI,2024-05-27
6018,Beverly Contreras,IND,517,124,45,3,5,0,5,0,71,0,2,NZ,Lord's,Test,2023-09-23
6019,Daniel Williams,ENG,567,63,84,5,9,1,0,0,67,1,0,AUS,Cape Town,Test,2023-11-08
6020,Blake Baker,ENG,773,115,117,16,9,0,3,1,51,3,1,NZ,Karachi,T20,2023-08-29
6021,Mr. Nicholas Smith III,IND,200,47,11,6,4,0,8,2,8,1,2,IND,Karachi,ODI,2023-11-04
6022,Elaine Mcmillan,ENG,794,15,118,4,0,2,1,0,49,2,0,AUS,Cape Town,Test,2024-06-24
6023,Cory Allen,IND,597,39,4,1,4,4,5,0,20,0,0,ENG,Cape Town,ODI,2023-11-03
6024,John Watson,IND,494,114,84,11,3,3,1,2,37,2,2,AUS,Mumbai,Test,2023-10-12
6025,Bethany Hale,NZ,571,33,28,0,3,2,8,0,42,1,0,SA,Sydney,ODI,2023-12-30
6026,Jeffery Davis,AUS,98,1,68,16,8,2,8,2,94,0,1,NZ,Cape Town,T20,2024-05-25
6027,Madison Camacho,NZ,516,67,49,19,3,2,2,2,5,2,1,NZ,Sydney,T20,2023-09-18
6028,Robert Erickson,SA,669,49,96,6,3,0,8,1,77,3,0,NZ,Cape Town,Test,2024-08-15
6029,Tony Riley,ENG,117,146,22,12,7,1,3,2,27,4,1,PAK,Sydney,Test,2023-12-14
6030,Randy Cowan,AUS,915,116,53,10,0,4,6,2,39,1,0,NZ,Sydney,Test,2024-01-25
6031,Vicki Jones,PAK,83,3,33,8,8,0,3,1,51,0,0,NZ,Lord's,T20,2024-02-07
6032,Theresa Sims,NZ,119,149,92,19,8,4,2,1,33,2,0,ENG,Karachi,Test,2024-03-24
6033,Peter Smith,ENG,913,58,78,0,4,0,0,1,67,3,1,AUS,Sydney,T20,2024-05-06
6034,Breanna Callahan,SA,212,73,95,5,4,3,8,2,58,4,0,AUS,Sydney,ODI,2024-01-17
6035,Dustin Martin,SA,284,85,78,12,4,3,1,2,54,2,2,NZ,Cape Town,ODI,2023-10-03
6036,David Smith,NZ,785,80,20,1,1,4,0,2,7,4,0,SA,Sydney,Test,2024-01-21
6037,Deborah Douglas,AUS,416,59,31,17,8,2,7,2,43,1,1,AUS,Lord's,Test,2024-06-27
6038,Lonnie Ramirez,AUS,309,44,119,3,6,2,0,1,61,3,0,AUS,Mumbai,ODI,2024-01-29
6039,Daniel Foley,ENG,949,125,10,13,6,4,6,2,63,2,0,ENG,Sydney,T20,2024-07-15
6040,Ricky Allen,ENG,560,133,80,11,7,2,0,0,63,2,1,NZ,Karachi,Test,2024-04-20
6041,Stacie Pierce,IND,158,149,3,6,6,1,1,0,90,0,0,IND,Lord's,Test,2024-01-28
6042,Samantha Fletcher,ENG,238,2,37,13,6,0,0,1,54,3,2,PAK,Cape Town,T20,2024-01-12
6043,Chase Walters,SA,236,120,15,16,8,2,3,1,62,0,2,AUS,Karachi,ODI,2024-08-04
6044,Brandy Curtis,SA,833,61,103,13,0,2,6,2,45,3,0,IND,Cape Town,ODI,2023-12-09
6045,Joseph Hampton,NZ,209,136,65,11,2,0,2,2,47,3,2,PAK,Lord's,T20,2024-07-07
6046,Christopher Fowler,NZ,857,60,6,19,2,0,6,1,76,2,2,SA,Lord's,Test,2023-12-27
6047,Michael Vaughn,AUS,466,136,59,16,0,3,7,0,60,1,0,SA,Mumbai,Test,2024-07-23
6048,David Lopez,ENG,820,4,68,5,2,1,4,1,49,2,2,ENG,Mumbai,ODI,2024-02-01
6049,Melissa Maldonado,PAK,653,110,96,0,3,0,3,0,48,0,1,NZ,Mumbai,Test,2024-03-07
6050,Benjamin Wilkerson,IND,134,123,17,7,1,1,0,0,72,2,1,PAK,Lord's,ODI,2024-05-11
6051,Billy Ayers,SA,555,124,18,0,7,4,4,2,20,2,0,PAK,Sydney,Test,2024-06-18
6052,Tyler Wright,NZ,863,17,78,1,7,3,3,0,57,3,0,NZ,Sydney,ODI,2023-10-20
6053,Misty Hernandez,IND,518,114,3,4,6,4,8,2,43,4,0,SA,Sydney,T20,2023-12-21
6054,Michael Bennett,AUS,622,52,2,14,4,0,8,0,26,4,2,AUS,Lord's,T20,2023-12-28
6055,Melvin Pruitt,ENG,452,145,13,12,0,2,5,0,69,3,0,ENG,Karachi,Test,2023-12-12
6056,Kenneth Ingram,SA,628,24,59,5,5,0,2,2,30,0,1,NZ,Karachi,Test,2024-03-26
6057,Tricia Garcia,SA,822,12,87,11,9,4,2,1,9,0,2,PAK,Karachi,ODI,2024-08-19
6058,Matthew Compton,NZ,637,64,88,0,2,3,9,0,21,2,2,ENG,Mumbai,T20,2023-10-27
6059,Angela Torres,SA,59,17,25,8,7,4,0,0,15,3,0,PAK,Mumbai,T20,2024-02-11
6060,Debbie Duncan,SA,375,111,73,16,4,4,3,1,35,0,1,NZ,Lord's,T20,2024-06-14
6061,Chase Farley,PAK,652,140,4,10,7,3,6,0,90,1,2,NZ,Sydney,ODI,2023-09-26
6062,Tabitha Fritz,IND,927,110,58,17,5,2,6,2,63,0,1,NZ,Lord's,ODI,2023-12-10
6063,Martin Ortiz,SA,496,33,37,19,5,3,2,1,18,4,0,SA,Cape Town,Test,2024-08-19
6064,Michelle Reed,NZ,213,0,41,8,1,4,7,2,79,1,0,PAK,Sydney,T20,2024-02-19
6065,Julie Price,IND,805,33,72,6,7,3,7,2,5,3,0,AUS,Mumbai,T20,2023-08-28
6066,Tammy Russell,NZ,577,109,38,12,8,0,8,0,18,1,1,AUS,Sydney,T20,2024-06-10
6067,Robin Johnson,IND,58,16,105,8,8,1,9,0,67,4,0,PAK,Cape Town,T20,2023-12-31
6068,Kelly Ryan,PAK,659,135,84,4,8,0,6,0,99,4,1,PAK,Mumbai,ODI,2024-08-20
6069,Thomas Gonzalez,IND,622,140,81,8,7,3,9,1,64,0,0,SA,Karachi,ODI,2024-02-19
6070,Wanda Hill,IND,790,104,110,4,6,1,8,1,11,0,2,PAK,Sydney,T20,2023-11-01
6071,Wendy Jones,NZ,712,62,13,4,2,0,8,0,23,4,0,AUS,Mumbai,Test,2024-03-31
6072,Patricia Spencer,IND,179,44,13,0,2,2,3,1,72,4,0,SA,Cape Town,T20,2024-01-25
6073,Rachel Turner,AUS,19,57,9,12,0,1,0,1,90,4,2,AUS,Lord's,Test,2024-03-09
6074,Dean Rasmussen,NZ,365,65,26,16,2,2,5,0,61,0,0,NZ,Karachi,ODI,2023-10-27
6075,Jessica Johnson,SA,758,128,106,17,2,3,4,1,71,1,0,SA,Cape Town,Test,2024-03-09
6076,Nicole Ramirez,IND,501,135,16,4,5,3,3,2,64,3,2,AUS,Lord's,T20,2024-03-11
6077,John Gaines,AUS,611,0,48,15,0,3,4,0,31,0,1,NZ,Sydney,T20,2024-02-26
6078,Christopher Winters,ENG,335,4,61,0,8,1,8,2,51,0,2,IND,Lord's,ODI,2024-01-16
6079,Donald Walsh,ENG,240,124,56,4,3,1,0,1,34,0,1,AUS,Sydney,ODI,2024-04-24
6080,Andrew Boone,IND,186,48,102,7,5,3,6,1,57,4,2,NZ,Mumbai,Test,2023-10-26
6081,Lindsay Hall,NZ,135,25,83,3,4,1,3,2,93,2,2,AUS,Cape Town,ODI,2024-04-02
6082,Daniel Ruiz,ENG,296,81,111,2,4,0,7,1,24,4,0,ENG,Lord's,ODI,2024-07-11
6083,Erika Young,PAK,612,56,1,16,1,1,0,2,74,4,1,ENG,Mumbai,T20,2024-08-06
6084,Matthew Maxwell,PAK,284,43,94,1,5,1,7,0,45,1,0,AUS,Lord's,T20,2024-05-02
6085,Nathan Wilson,AUS,853,20,4,14,1,2,8,2,90,3,1,IND,Cape Town,ODI,2024-07-07
6086,Matthew Pierce,AUS,527,141,26,16,6,0,9,1,67,3,2,ENG,Lord's,ODI,2023-09-10
6087,Kyle Taylor,AUS,978,73,8,0,4,1,8,0,32,3,1,NZ,Lord's,Test,2024-04-13
6088,Craig Davis,ENG,958,61,119,17,1,1,0,0,18,4,0,ENG,Sydney,Test,2023-09-15
6089,Dustin Taylor,PAK,760,51,99,1,9,0,8,0,7,3,2,AUS,Mumbai,Test,2024-03-18
6090,Melissa Russell,PAK,161,19,13,8,2,2,5,1,34,1,1,AUS,Cape Town,T20,2024-03-27
6091,Darlene Rodriguez,IND,637,78,41,8,9,0,7,1,56,0,1,ENG,Cape Town,Test,2024-06-25
6092,Nicholas Ryan,IND,370,86,70,17,9,3,4,1,80,3,0,IND,Sydney,T20,2024-04-10
6093,Julia Green,AUS,477,115,113,2,7,3,7,1,97,3,2,PAK,Cape Town,Test,2024-01-03
6094,Susan Peters,ENG,942,47,9,7,6,4,4,2,85,2,2,ENG,Mumbai,Test,2024-07-09
6095,Edward Taylor,PAK,262,76,10,7,0,4,1,0,88,1,0,IND,Karachi,Test,2023-09-26
6096,Shannon Hahn,ENG,315,82,63,13,0,1,3,1,0,1,0,SA,Cape Town,ODI,2023-12-08
6097,Albert Diaz,AUS,668,14,51,8,3,0,3,1,52,3,2,SA,Cape Town,Test,2024-04-18
6098,Aaron Carroll,ENG,690,81,31,17,4,4,4,2,17,0,1,SA,Mumbai,Test,2024-08-19
6099,Jason Hunter,PAK,539,131,73,1,6,4,4,0,29,3,0,ENG,Lord's,ODI,2024-02-26
6100,Sarah Harvey,PAK,912,57,66,13,5,1,9,0,53,0,2,NZ,Karachi,Test,2024-03-22
6101,Jordan Barnes,AUS,363,111,26,16,2,2,3,1,55,2,0,ENG,Mumbai,Test,2024-07-30
6102,Katie Moody,NZ,554,49,38,2,6,0,2,2,42,2,2,PAK,Mumbai,T20,2024-01-27
6103,Justin Sloan,IND,926,31,98,10,4,0,1,2,95,2,1,IND,Mumbai,T20,2023-10-25
6104,Julie Navarro,IND,375,135,84,14,2,2,6,0,30,2,0,ENG,Sydney,ODI,2024-03-18
6105,Melissa Clark,AUS,34,57,1,8,1,4,1,1,90,4,0,IND,Cape Town,ODI,2024-03-14
6106,Jose Smith,IND,720,26,106,1,0,3,8,2,83,3,1,AUS,Lord's,Test,2024-07-05
6107,Jerome Klein,ENG,463,107,104,5,2,3,4,2,93,3,1,ENG,Mumbai,T20,2024-06-06
6108,Isaac Wilson,IND,614,19,35,6,8,1,6,2,88,2,0,IND,Karachi,T20,2024-06-24
6109,Craig Jordan,AUS,9,71,32,12,1,0,5,2,15,4,0,AUS,Karachi,Test,2023-12-13
6110,Melanie Escobar,PAK,359,42,68,2,5,0,8,0,26,4,2,SA,Sydney,Test,2024-01-14
6111,Mark George,ENG,571,149,92,1,3,0,2,1,70,4,2,ENG,Mumbai,T20,2024-03-13
6112,Marcus Johnson,IND,52,84,0,1,5,1,6,1,2,4,1,PAK,Mumbai,T20,2023-12-09
6113,Garrett Richards,AUS,10,52,72,8,4,4,4,0,63,2,2,NZ,Mumbai,T20,2023-10-23
6114,Joshua Ellis,PAK,301,116,59,5,9,3,3,1,7,2,0,IND,Karachi,T20,2024-03-06
6115,Lisa Murphy,PAK,774,146,110,8,6,4,3,1,71,2,1,AUS,Cape Town,T20,2024-03-02
6116,Rick Smith,ENG,831,130,96,12,8,3,5,1,54,2,0,AUS,Lord's,T20,2024-03-08
6117,Troy Barnes,NZ,914,130,70,18,5,1,3,0,53,0,2,SA,Sydney,ODI,2024-04-01
6118,Michael Mcintyre,NZ,993,149,19,11,1,2,5,0,58,2,0,ENG,Lord's,Test,2024-08-15
6119,Jorge Wilson,AUS,153,6,81,1,3,3,4,1,66,3,0,IND,Cape Town,T20,2024-08-09
6120,Mrs. Jillian Roy,IND,931,124,99,15,0,0,0,0,27,1,1,PAK,Mumbai,ODI,2024-01-26
6121,Anita Turner,AUS,288,6,85,1,1,3,5,0,4,2,1,PAK,Lord's,T20,2024-06-20
6122,Darren Brown,NZ,628,14,66,15,5,3,8,2,68,4,0,PAK,Karachi,Test,2024-07-23
6123,Sarah Owens,ENG,558,32,90,5,5,1,9,0,15,0,2,AUS,Cape Town,ODI,2023-09-06
6124,Dylan Wood,AUS,798,15,81,13,2,2,9,1,83,2,1,ENG,Karachi,ODI,2024-01-28
6125,Tiffany Gould,SA,334,129,106,10,3,4,7,2,71,2,1,PAK,Lord's,T20,2024-08-19
6126,Lisa Fisher,NZ,939,128,115,10,5,3,9,2,37,2,2,PAK,Lord's,T20,2024-03-31
6127,Daniel Torres,ENG,384,116,4,1,2,1,8,1,45,0,2,NZ,Mumbai,Test,2024-06-20
6128,Jaclyn Hayes,NZ,459,28,50,0,4,1,0,0,6,0,1,PAK,Cape Town,Test,2024-06-11
6129,Kimberly Taylor,ENG,823,60,34,16,3,4,7,2,14,2,0,ENG,Cape Town,ODI,2023-12-12
6130,Timothy Meza,NZ,483,47,32,19,4,3,2,1,49,1,0,SA,Mumbai,ODI,2024-01-02
6131,Michael White,IND,532,24,81,15,4,2,4,1,87,0,2,IND,Mumbai,ODI,2023-09-03
6132,Peter Howard,SA,19,60,31,4,6,3,8,1,89,1,1,NZ,Cape Town,T20,2024-01-16
6133,Robert Stewart Jr.,SA,90,13,81,11,4,0,6,0,38,4,1,IND,Mumbai,Test,2024-06-13
6134,Nicholas Pearson,NZ,242,69,29,13,8,2,1,2,34,2,2,AUS,Karachi,Test,2024-03-20
6135,Linda Fowler,SA,402,96,107,15,1,1,4,1,9,0,0,ENG,Karachi,ODI,2024-03-18
6136,David Nelson,PAK,408,106,5,4,4,4,0,0,31,0,2,AUS,Karachi,ODI,2024-05-29
6137,Dennis Chang MD,PAK,637,86,52,7,0,2,4,0,63,0,2,NZ,Lord's,Test,2023-11-12
6138,Kevin Bailey,IND,847,69,114,11,1,4,1,0,13,4,1,AUS,Lord's,ODI,2023-09-26
6139,Rodney Wagner,ENG,939,56,19,8,5,0,2,0,0,1,2,AUS,Cape Town,T20,2023-12-08
6140,Scott Wolfe,SA,84,61,111,10,5,3,8,2,74,1,1,SA,Lord's,T20,2023-12-31
6141,Monica Cisneros,IND,143,71,51,10,9,1,6,2,40,3,0,PAK,Karachi,T20,2024-05-26
6142,Christopher Dawson,ENG,524,28,104,6,8,1,2,1,91,1,1,SA,Karachi,T20,2023-12-08
6143,Ian Holden,ENG,227,59,23,12,9,2,5,2,73,4,0,IND,Cape Town,ODI,2024-01-09
6144,James Roy,NZ,165,33,94,11,7,4,0,1,76,1,2,ENG,Mumbai,ODI,2024-02-18
6145,Amanda Barber,NZ,864,71,78,8,1,0,5,2,21,2,2,AUS,Cape Town,T20,2024-02-07
6146,David Graham,AUS,70,131,34,18,9,1,8,1,18,1,1,PAK,Sydney,T20,2023-10-02
6147,Nicholas Williams,AUS,839,74,86,8,9,2,0,0,71,0,0,ENG,Lord's,ODI,2024-05-13
6148,Michelle Small,IND,588,105,58,5,4,4,9,0,96,3,2,AUS,Karachi,Test,2023-11-13
6149,Erica Alvarado,NZ,157,104,22,19,2,1,3,0,37,0,0,NZ,Lord's,Test,2024-06-13
6150,Jessica Buchanan,NZ,25,46,26,2,1,4,4,2,28,1,2,NZ,Mumbai,Test,2024-08-20
6151,Sean Choi,AUS,867,26,94,17,9,0,1,2,69,1,2,AUS,Mumbai,ODI,2023-11-07
6152,Christopher Johnson,SA,505,96,0,10,8,3,7,0,68,0,0,IND,Lord's,Test,2024-04-08
6153,Andrew Jones,PAK,120,125,102,5,9,2,0,1,86,4,0,IND,Cape Town,Test,2024-04-15
6154,Tiffany Watkins,SA,974,100,49,12,9,3,4,0,89,4,2,NZ,Cape Town,ODI,2024-01-21
6155,Kenneth Johnson,ENG,266,72,96,13,3,2,5,0,33,0,2,SA,Lord's,T20,2023-10-12
6156,Melanie Bush,AUS,576,86,117,14,2,3,5,1,89,1,1,PAK,Cape Town,ODI,2024-02-20
6157,Angela Duncan,SA,973,84,24,4,3,4,6,0,64,2,1,SA,Lord's,Test,2024-02-17
6158,Kristy Thomas,NZ,109,108,44,7,8,4,3,0,41,0,1,ENG,Mumbai,T20,2024-04-07
6159,Christopher Cooper,IND,355,146,85,16,2,2,0,1,73,4,2,PAK,Karachi,Test,2023-10-25
6160,Elizabeth Elliott,PAK,632,84,93,4,0,4,4,2,89,0,2,SA,Lord's,T20,2023-10-10
6161,Jason Best,PAK,828,91,44,12,7,1,3,0,81,0,2,PAK,Mumbai,Test,2024-03-01
6162,Alexandra Nelson,PAK,836,101,84,1,1,3,0,2,17,3,0,ENG,Karachi,ODI,2023-12-02
6163,Lucas Schwartz,PAK,77,140,37,13,2,4,9,0,23,4,2,SA,Sydney,T20,2024-06-26
6164,Desiree Adams,IND,121,75,3,13,1,3,9,1,94,1,2,PAK,Sydney,ODI,2023-11-04
6165,Adriana Patel,NZ,560,144,10,14,6,2,7,1,95,3,1,IND,Lord's,Test,2024-05-16
6166,Penny May,SA,298,38,70,13,7,3,9,0,99,2,0,AUS,Mumbai,Test,2023-11-09
6167,Michael Richards,PAK,47,80,45,6,4,2,5,2,96,4,0,IND,Cape Town,Test,2024-04-30
6168,Emily Martin,SA,637,116,106,19,3,0,7,2,75,1,1,ENG,Mumbai,T20,2024-05-31
6169,James Cantu,NZ,664,103,86,0,6,0,0,2,73,0,2,ENG,Lord's,Test,2024-02-03
6170,William Lowery,NZ,152,13,54,3,5,2,0,2,98,0,1,PAK,Lord's,Test,2023-10-05
6171,Melvin Waters,SA,965,128,2,0,2,0,8,0,38,0,0,AUS,Cape Town,Test,2024-04-26
6172,Matthew Martinez,PAK,42,121,37,15,7,0,5,0,27,4,2,SA,Mumbai,Test,2023-10-17
6173,Donald Warren,ENG,157,70,46,0,5,1,3,2,7,0,2,NZ,Sydney,Test,2023-11-10
6174,Tanner Zavala,NZ,180,143,51,3,3,1,2,0,79,3,0,PAK,Lord's,Test,2023-12-06
6175,Harry Salazar,PAK,734,2,91,12,5,3,5,2,58,1,1,ENG,Mumbai,Test,2024-07-06
6176,Matthew Collins,AUS,314,48,8,4,3,0,3,0,94,2,1,AUS,Mumbai,ODI,2023-12-24
6177,John Brown,IND,48,99,24,18,2,2,2,0,58,1,2,ENG,Karachi,ODI,2024-07-23
6178,Ms. Samantha Johnson,SA,519,24,70,6,0,4,2,1,65,2,2,NZ,Karachi,ODI,2023-12-06
6179,Roger Russell,IND,184,2,93,9,5,3,6,1,44,1,2,PAK,Lord's,T20,2024-05-09
6180,Bruce Lang,ENG,964,69,22,2,6,2,1,2,79,4,2,NZ,Lord's,T20,2024-08-21
6181,Michael Miles,NZ,132,11,105,7,4,3,5,1,44,4,0,PAK,Mumbai,ODI,2024-07-25
6182,Jacob Patton,NZ,266,63,16,1,3,0,3,1,58,1,1,ENG,Sydney,ODI,2024-01-12
6183,John Alvarado,AUS,243,84,77,6,6,4,9,0,21,4,1,NZ,Karachi,ODI,2023-10-03
6184,Heather Huff,AUS,492,124,114,8,4,2,8,0,79,2,0,SA,Sydney,Test,2024-07-09
6185,Daniel Johnson,PAK,296,13,24,17,2,3,1,1,63,1,0,ENG,Karachi,Test,2024-02-16
6186,Thomas Campbell,PAK,243,87,86,12,2,2,7,1,14,1,2,IND,Cape Town,T20,2023-11-23
6187,Stephanie Knox,NZ,820,122,75,0,8,1,1,1,20,4,2,AUS,Sydney,T20,2024-01-18
6188,Joseph Burns,IND,846,30,49,7,6,2,9,1,15,4,2,IND,Karachi,Test,2024-01-05
6189,Audrey Martin,IND,138,73,77,18,1,3,0,0,77,4,0,IND,Mumbai,T20,2024-06-04
6190,Andrea Watson,NZ,63,58,38,16,0,2,6,2,58,2,0,ENG,Sydney,ODI,2024-06-14
6191,John Cain,SA,178,0,82,7,1,4,6,2,25,1,2,ENG,Sydney,T20,2023-11-28
6192,Theresa Miller,SA,956,78,42,5,7,1,8,0,82,4,1,NZ,Mumbai,Test,2024-07-16
6193,Melvin Johnson,ENG,576,53,5,11,8,2,1,0,57,0,1,IND,Lord's,ODI,2024-08-01
6194,Tiffany Chambers,ENG,493,43,18,7,4,0,3,1,24,0,1,SA,Mumbai,Test,2024-05-12
6195,Lisa Martinez,SA,319,39,30,12,5,2,1,1,79,1,0,NZ,Karachi,T20,2024-03-10
6196,Christopher Powell,NZ,147,80,29,5,5,2,4,2,91,4,0,AUS,Karachi,T20,2024-02-17
6197,Matthew Rivera,PAK,876,26,94,19,1,1,5,0,85,1,1,IND,Sydney,Test,2023-10-22
6198,Terry Russo,ENG,157,109,18,13,9,2,9,0,40,2,0,IND,Sydney,T20,2023-09-20
6199,Leslie Mason,SA,220,105,40,8,2,0,4,0,18,1,0,IND,Karachi,Test,2024-02-28
6200,Gregory Taylor,IND,283,148,89,11,6,4,0,2,23,1,0,NZ,Sydney,T20,2023-11-04
6201,Alyssa Mayer,AUS,889,38,69,16,0,0,9,0,15,4,0,SA,Lord's,T20,2024-07-12
6202,Nancy Burns,PAK,637,37,109,11,5,0,2,0,40,1,2,PAK,Sydney,ODI,2024-01-15
